# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  692       2.394124474988e-10       5.099496600724e-12      -1.146903978501e-11       0.000000000000e+00       2.401443282614e-14       5.105714428216e-15      -6.685283166730e-16 
  693       2.398825511117e-10       5.096123151335e-12      -1.168652529959e-11       0.000000000000e+00       2.388740395435e-14       5.119707698676e-15      -6.673263988582e-16 
  694       2.403762084604e-10       5.091919189786e-12      -1.190201917288e-11       0.000000000000e+00       2.376121245534e-14       5.133433066449e-15      -6.660368948917e-16 
  695       2.408932472101e-10       5.086882955777e-12      -1.211540399296e-11       0.000000000000e+00       2.363584798482e-14       5.146901853841e-15      -6.646588704866e-16 
  696       2.414334912953e-10       5.081012727117e-12      -1.232656120160e-11       0.000000000000e+00       2.351129996799e-14       5.160125534852e-15      -6.631913864465e-16 
  697       2.419967609039e-10       5.074306819929e-12      -1.253537109038e-11       0.000000000000e+00       2.338755759856e-14       5.173115735746e-15      -6.616334986548e-16 
  698       2.425828724617e-10       5.066763588856e-12      -1.274171279686e-11       0.000000000000e+00       2.326460983771e-14       5.185884235622e-15      -6.599842580635e-16 
  699       2.431916386174e-10       5.058381427261e-12      -1.294546430075e-11       0.000000000000e+00       2.314244541315e-14       5.198442966985e-15      -6.582427106816e-16 
  700       2.438228368619e-10       5.049160411726e-12      -1.314651410505e-11       0.000000000000e+00       2.302105435535e-14       5.210801373376e-15      -6.564083062898e-16 
  701       2.444761147032e-10       5.039107272731e-12      -1.334479655441e-11       0.000000000000e+00       2.290043264352e-14       5.222958420705e-15      -6.544821339471e-16 
  702       2.451510824859e-10       5.028230527917e-12      -1.354025724487e-11       0.000000000000e+00       2.278057765448e-14       5.234910420641e-15      -6.524657121979e-16 
  703       2.458473445534e-10       5.016538847778e-12      -1.373284140453e-11       0.000000000000e+00       2.266148663350e-14       5.246653658404e-15      -6.503605827660e-16 
  704       2.465644992250e-10       5.004041056263e-12      -1.392249389251e-11       0.000000000000e+00       2.254315669369e-14       5.258184392689e-15      -6.481683106433e-16 
  705       2.473021387725e-10       4.990746131387e-12      -1.410915919804e-11       0.000000000000e+00       2.242558481538e-14       5.269498855593e-15      -6.458904841789e-16 
  706       2.480598493969e-10       4.976663205828e-12      -1.429278143941e-11       0.000000000000e+00       2.230876784550e-14       5.280593252534e-15      -6.435287151675e-16 
  707       2.488372112055e-10       4.961801567542e-12      -1.447330436304e-11       0.000000000000e+00       2.219270249697e-14       5.291463762179e-15      -6.410846389382e-16 
  708       2.496337981886e-10       4.946170660363e-12      -1.465067134245e-11       0.000000000000e+00       2.207738534808e-14       5.302106536366e-15      -6.385599144437e-16 
  709       2.504491781959e-10       4.929780084611e-12      -1.482482537732e-11       0.000000000000e+00       2.196281284185e-14       5.312517700030e-15      -6.359562243486e-16 
  710       2.512829129141e-10       4.912639597697e-12      -1.499570909250e-11       0.000000000000e+00       2.184898128543e-14       5.322693351123e-15      -6.332752751184e-16 
  711       2.521345578428e-10       4.894759114731e-12      -1.516326473698e-11       0.000000000000e+00       2.173588684949e-14       5.332629560545e-15      -6.305187971083e-16 
  712       2.530036622720e-10       4.876148709123e-12      -1.532743418297e-11       0.000000000000e+00       2.162352556757e-14       5.342322372059e-15      -6.276885446518e-16 
  713       2.538897692586e-10       4.856818613194e-12      -1.548815892489e-11       0.000000000000e+00       2.151189333549e-14       5.351767802222e-15      -6.247862961497e-16 
  714       2.547924156032e-10       4.836779218777e-12      -1.564538007838e-11       0.000000000000e+00       2.140098591070e-14       5.360961840307e-15      -6.218138541588e-16 
  715       2.557111318268e-10       4.816041077828e-12      -1.579903837933e-11       0.000000000000e+00       2.129079891171e-14       5.369900448227e-15      -6.187730454806e-16 
  716       2.566454421479e-10       4.794614903028e-12      -1.594907418290e-11       0.000000000000e+00       2.118132781740e-14       5.378579560457e-15      -6.156657212502e-16 
  717       2.575948644591e-10       4.772511568388e-12      -1.609542746250e-11       0.000000000000e+00       2.107256796649e-14       5.386995083960e-15      -6.124937570249e-16 
  718       2.585589103038e-10       4.749742109859e-12      -1.623803780887e-11       0.000000000000e+00       2.096451455682e-14       5.395142898112e-15      -6.092590528734e-16 
  719       2.595370848533e-10       4.726317725935e-12      -1.637684442906e-11       0.000000000000e+00       2.085716264482e-14       5.403018854624e-15      -6.059635334639e-16 
  720       2.605288868833e-10       4.702249778258e-12      -1.651178614544e-11       0.000000000000e+00       2.075050714485e-14       5.410618777467e-15      -6.026091481536e-16 
  721       2.615338087509e-10       4.677549792225e-12      -1.664280139474e-11       0.000000000000e+00       2.064454282855e-14       5.417938462795e-15      -5.991978710768e-16 
  722       2.625513363712e-10       4.652229457594e-12      -1.676982822704e-11       0.000000000000e+00       2.053926432429e-14       5.424973678869e-15      -5.957317012342e-16 
  723       2.635809491943e-10       4.626300629091e-12      -1.689280430482e-11       0.000000000000e+00       2.043466611651e-14       5.431720165985e-15      -5.922126625817e-16 
  724       2.646221201820e-10       4.599775327012e-12      -1.701166690196e-11       0.000000000000e+00       2.033074254510e-14       5.438173636391e-15      -5.886428041186e-16 
  725       2.656743157846e-10       4.572665737831e-12      -1.712635290276e-11       0.000000000000e+00       2.022748780477e-14       5.444329774216e-15      -5.850241999770e-16 
  726       2.667369959178e-10       4.544984214808e-12      -1.723679880093e-11       0.000000000000e+00       2.012489594449e-14       5.450184235395e-15      -5.813589495102e-16 
  727       2.678096139392e-10       4.516743278591e-12      -1.734294069867e-11       0.000000000000e+00       2.002296086678e-14       5.455732647586e-15      -5.776491773818e-16 
  728       2.688916166256e-10       4.487955617823e-12      -1.744471430564e-11       0.000000000000e+00       1.992167632716e-14       5.460970610103e-15      -5.738970336540e-16 
  729       2.699824441493e-10       4.458634089749e-12      -1.754205493796e-11       0.000000000000e+00       1.982103593353e-14       5.465893693833e-15      -5.701046938770e-16 
  730       2.710815300551e-10       4.428791720820e-12      -1.763489751729e-11       0.000000000000e+00       1.972103314551e-14       5.470497441166e-15      -5.662743591773e-16 
  731       2.721883012373e-10       4.398441707301e-12      -1.772317656980e-11       0.000000000000e+00       1.962166127382e-14       5.474777365911e-15      -5.624082563466e-16 
  732       2.733021779160e-10       4.367597415875e-12      -1.780682622519e-11       0.000000000000e+00       1.952291347973e-14       5.478728953229e-15      -5.585086379306e-16 
  733       2.744225736145e-10       4.336272384248e-12      -1.788578021574e-11       0.000000000000e+00       1.942478277436e-14       5.482347659550e-15      -5.545777823179e-16 
  734       2.755488951356e-10       4.304480321758e-12      -1.795997187527e-11       0.000000000000e+00       1.932726201809e-14       5.485628912501e-15      -5.506179938287e-16 
  735       2.766805425388e-10       4.272235109977e-12      -1.802933413822e-11       0.000000000000e+00       1.923034391997e-14       5.488568110829e-15      -5.466316028033e-16 
  736       2.778169091166e-10       4.239550803319e-12      -1.809379953864e-11       0.000000000000e+00       1.913402103705e-14       5.491160624324e-15      -5.426209656913e-16 
  737       2.789573813719e-10       4.206441629647e-12      -1.815330020918e-11       0.000000000000e+00       1.903828577380e-14       5.493401793744e-15      -5.385884651403e-16 
  738       2.801013389943e-10       4.172921990876e-12      -1.820776788015e-11       0.000000000000e+00       1.894313038147e-14       5.495286930739e-15      -5.345365100845e-16 
  739       2.812481851652e-10       4.139006433026e-12      -1.825714675303e-11       0.000000000000e+00       1.884854798494e-14       5.496812120495e-15      -5.304671134656e-16 
  740       2.823974381753e-10       4.104709554507e-12      -1.830143240177e-11       0.000000000000e+00       1.875453568667e-14       5.497976647198e-15      -5.263806160736e-16 
  741       2.835486415692e-10       4.070046097225e-12      -1.834063363733e-11       0.000000000000e+00       1.866109152281e-14       5.498780616295e-15      -5.222769376939e-16 
  742       2.847013339650e-10       4.035030977569e-12      -1.837475970457e-11       0.000000000000e+00       1.856821344083e-14       5.499224156203e-15      -5.181559971904e-16 
  743       2.858550490375e-10       3.999679287009e-12      -1.840382028411e-11       0.000000000000e+00       1.847589929920e-14       5.499307418413e-15      -5.140177125010e-16 
  744       2.870093155015e-10       3.964006292694e-12      -1.842782549414e-11       0.000000000000e+00       1.838414686695e-14       5.499030577591e-15      -5.098620006341e-16 
  745       2.881636570956e-10       3.928027438053e-12      -1.844678589228e-11       0.000000000000e+00       1.829295382330e-14       5.498393831675e-15      -5.056887776642e-16 
  746       2.893175925657e-10       3.891758343396e-12      -1.846071247744e-11       0.000000000000e+00       1.820231775723e-14       5.497397401977e-15      -5.014979587288e-16 
  747       2.904706356478e-10       3.855214806508e-12      -1.846961669161e-11       0.000000000000e+00       1.811223616714e-14       5.496041533284e-15      -4.972894580237e-16 
  748       2.916222950524e-10       3.818412803252e-12      -1.847351042176e-11       0.000000000000e+00       1.802270646041e-14       5.494326493954e-15      -4.930631887996e-16 
  749       2.927720744471e-10       3.781368488166e-12      -1.847240600165e-11       0.000000000000e+00       1.793372595303e-14       5.492252576024e-15      -4.888190633578e-16 
  750       2.939194724406e-10       3.744098195065e-12      -1.846631621369e-11       0.000000000000e+00       1.784529186922e-14       5.489820095302e-15      -4.845569930469e-16 
  751       2.950639825661e-10       3.706618437636e-12      -1.845525429075e-11       0.000000000000e+00       1.775740134097e-14       5.487029391470e-15      -4.802768882580e-16 
  752       2.962050932643e-10       3.668945910040e-12      -1.843923391805e-11       0.000000000000e+00       1.767005140773e-14       5.483880828188e-15      -4.759786584218e-16 
  753       2.973422878673e-10       3.631097487509e-12      -1.841826923496e-11       0.000000000000e+00       1.758323901598e-14       5.480374793187e-15      -4.716622120040e-16 
  754       2.984750445822e-10       3.593090226947e-12      -1.839237483688e-11       0.000000000000e+00       1.749696101881e-14       5.476511698375e-15      -4.673274565016e-16 
  755       2.996028364740e-10       3.554941367530e-12      -1.836156577704e-11       0.000000000000e+00       1.741121417558e-14       5.472291979935e-15      -4.629742984389e-16 
  756       3.007251314494e-10       3.516668331301e-12      -1.832585756837e-11       0.000000000000e+00       1.732599515147e-14       5.467716098425e-15      -4.586026433640e-16 
