# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# All scalar field variables are dimensionless. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_scf            16:(.)p_scf              17:Omega_phi_scf         18:theta_phi_scf         19:y_phi_scf             20:gr.fac. D             21:gr.fac. f          
       1.126615486366e+13       5.955036019302e-24       4.114008334000e-08       2.738492063138e+20       1.416504186386e+04       1.257309351352e-09       1.595855552885e+17       2.375218694552e-08       4.432838803012e+40       3.505416828142e+30       7.261286931477e+27       3.492912981895e-08       3.066499976505e+40       7.499338779868e+40       1.259278054663e+11      -1.259278054663e+11      -6.855924396654e+01       2.284468917858e-14       1.142234458925e-13       4.231247885299e-16       1.999999999967e+00 
       1.118783998378e+13       6.038698320337e-24       4.142748366576e-08       2.700552007978e+20       1.416504186386e+04       1.266110516811e-09       1.584762217364e+17       2.391845225414e-08       4.310861366651e+40       3.432821768741e+30       7.110910077036e+27       3.492912981895e-08       2.982119780798e+40       7.292981147794e+40       1.259278054663e+11      -1.259278054663e+11      -6.853134151159e+01       2.316563421685e-14       1.158281710838e-13       4.290692686838e-16       1.999999999967e+00 
       1.111006949729e+13       6.123535993039e-24       4.171852197032e-08       2.663137588005e+20       1.416504186386e+04       1.274973290429e-09       1.573745995396e+17       2.408588141991e-08       4.192240356194e+40       3.361730109051e+30       6.963647436172e+27       3.492912981895e-08       2.900061456112e+40       7.092301812642e+40       1.259278054663e+11      -1.259278054663e+11      -6.850343905665e+01       2.349108821196e-14       1.174554410593e-13       4.350972628395e-16       1.999999999967e+00 
       1.103283961995e+13       6.209565550204e-24       4.200956027489e-08       2.626241520878e+20       1.416504186386e+04       1.283898103462e-09       1.562806350939e+17       2.425448258985e-08       4.076883413616e+40       3.292110714576e+30       6.819434515409e+27       3.492912981895e-08       2.820261112038e+40       6.897144525984e+40       1.259278054663e+11      -1.259278054663e+11      -6.847553660170e+01       2.382111451024e-14       1.191055725507e-13       4.412099442850e-16       1.999999999967e+00 
       1.095614659380e+13       6.296803736618e-24       4.230423655827e-08       2.589856625152e+20       1.416504186386e+04       1.292885390186e-09       1.551942751678e+17       2.442426396797e-08       3.964700722291e+40       3.223933095594e+30       6.678208156890e+27       3.492912981895e-08       2.742656616228e+40       6.707357338843e+40       1.259278054663e+11      -1.259278054663e+11      -6.844763414675e+01       2.415577734800e-14       1.207788867395e-13       4.474085027922e-16       1.999999999966e+00 
       1.087998668699e+13       6.385267532313e-24       4.260073183104e-08       2.553975818873e+20       1.416504186386e+04       1.301935587918e-09       1.541154668995e+17       2.459523381574e-08       3.855604937055e+40       3.157167393809e+30       6.539906510720e+27       3.492912981895e-08       2.667187546016e+40       6.522792483387e+40       1.259278054663e+11      -1.259278054663e+11      -6.841973169181e+01       2.449514186395e-14       1.224757093193e-13       4.536941448478e-16       1.999999999966e+00 
       1.080435619363e+13       6.474974155874e-24       4.289904609323e-08       2.518592118205e+20       1.416504186386e+04       1.311049137033e-09       1.530441577949e+17       2.476740045245e-08       3.749511116201e+40       3.091784369270e+30       6.404469007877e+27       3.492912981895e-08       2.593795141372e+40       6.343306257883e+40       1.259278054663e+11      -1.259278054663e+11      -6.839182923686e+01       2.483927411200e-14       1.241963705595e-13       4.600680938886e-16       1.999999999966e+00 
       1.072925143360e+13       6.565941067789e-24       4.319917934481e-08       2.483698636067e+20       1.416504186386e+04       1.320226480992e-09       1.519802957248e+17       2.494077225561e-08       3.646336655346e+40       3.027755387569e+30       6.271836333689e+27       3.492912981895e-08       2.522422259151e+40       6.168758914801e+40       1.259278054663e+11      -1.259278054663e+11      -6.836392678192e+01       2.518824107399e-14       1.259412053695e-13       4.665315905396e-16       1.999999999966e+00 
       1.065466875233e+13       6.658185973850e-24       4.350113158580e-08       2.449288580796e+20       1.416504186386e+04       1.329468066359e-09       1.509238289224e+17       2.511535766139e-08       3.546001223112e+40       2.965052407299e+30       6.141950401852e+27       3.492912981895e-08       2.453013328608e+40       5.999014552017e+40       1.259278054663e+11      -1.259278054663e+11      -6.833602432697e+01       2.554211067284e-14       1.277105533637e-13       4.730858928549e-16       1.999999999965e+00 
       1.058060452069e+13       6.751726828596e-24       4.380490281619e-08       2.415355254821e+20       1.416504186386e+04       1.338774342824e-09       1.498747059805e+17       2.529116516502e-08       3.448426698581e+40       2.903647967773e+30       6.014754328996e+27       3.492912981895e-08       2.385514308121e+40       5.833941006993e+40       1.259278054663e+11      -1.259278054663e+11      -6.830812187203e+01       2.590095178568e-14       1.295047589278e-13       4.797322765635e-16       1.999999999965e+00 
       1.050705513474e+13       6.846581838810e-24       4.411231202539e-08       2.381892053364e+20       1.416504186386e+04       1.348145763223e-09       1.488328758495e+17       2.546820332117e-08       3.353537110473e+40       2.843515177000e+30       5.890192409770e+27       3.492912981895e-08       2.319872643121e+40       5.673409753878e+40       1.259278054663e+11      -1.259278054663e+11      -6.828021941708e+01       2.626483425731e-14       1.313241712860e-13       4.864720353169e-16       1.999999999965e+00 
       1.043401701563e+13       6.942769467062e-24       4.442154022399e-08       2.348892463150e+20       1.416504186386e+04       1.357582783566e-09       1.477982878347e+17       2.564648074441e-08       3.261258577990e+40       2.784627699902e+30       5.768210092449e+27       3.492912981895e-08       2.256037225172e+40       5.517295803441e+40       1.259278054663e+11      -1.259278054663e+11      -6.825231696214e+01       2.663382891379e-14       1.331691445684e-13       4.933064809409e-16       1.999999999965e+00 
       1.036148660937e+13       7.040308435304e-24       4.473258741200e-08       2.316350061141e+20       1.416504186386e+04       1.367085863051e-09       1.467708915935e+17       2.582600610962e-08       3.171519253298e+40       2.726959746790e+30       5.648753955039e+27       3.492912981895e-08       2.193958352177e+40       5.365477605748e+40       1.259278054663e+11      -1.259278054663e+11      -6.822441450719e+01       2.700800757619e-14       1.350400378804e-13       5.002369436915e-16       1.999999999964e+00 
       1.028946038666e+13       7.139217728511e-24       4.504545358941e-08       2.284258513288e+20       1.416504186386e+04       1.376655464092e-09       1.457506371336e+17       2.600678815238e-08       3.084249265582e+40       2.670486062059e+30       5.531771681885e+27       3.492912981895e-08       2.133587689680e+40       5.217836955530e+40       1.259278054663e+11      -1.259278054663e+11      -6.819651205225e+01       2.738744307463e-14       1.369372153726e-13       5.072647725133e-16       1.999999999964e+00 
       1.021793484276e+13       7.239516598378e-24       4.536013875622e-08       2.252611573295e+20       1.416504186386e+04       1.386292052341e-09       1.447374748099e+17       2.618883566944e-08       2.999380666648e+40       2.615181913134e+30       5.417212040755e+27       3.492912981895e-08       2.074878233234e+40       5.074258900145e+40       1.259278054663e+11      -1.259278054663e+11      -6.816860959730e+01       2.777220926238e-14       1.388610463113e-13       5.143913353022e-16       1.999999999964e+00 
       1.014690649728e+13       7.341224567068e-24       4.567846190184e-08       2.221403081405e+20       1.416504186386e+04       1.395996096707e-09       1.437313553227e+17       2.637215751912e-08       2.916847378017e+40       2.561023079638e+30       5.305024860409e+27       3.492912981895e-08       2.017784271803e+40       4.934631650076e+40       1.259278054663e+11      -1.259278054663e+11      -6.814070714236e+01       2.816238103030e-14       1.408119051509e-13       5.216180191718e-16       1.999999999964e+00 
       1.007637189402e+13       7.444361431010e-24       4.599678504746e-08       2.190626963200e+20       1.416504186386e+04       1.405768069384e-09       1.427322297147e+17       2.655676262175e-08       2.836585139475e+40       2.507985842782e+30       5.195161008619e+27       3.492912981895e-08       1.962261352171e+40       4.798846491897e+40       1.259278054663e+11      -1.259278054663e+11      -6.811280468741e+01       2.855803432139e-14       1.427901716063e-13       5.289462307230e-16       1.999999999963e+00 
       1.000632760082e+13       7.548947264753e-24       4.631874617189e-08       2.160277228418e+20       1.416504186386e+04       1.415608445870e-09       1.417400493691e+17       2.674265996010e-08       2.758531459044e+40       2.456046974978e+30       5.087572370659e+27       3.492912981895e-08       1.908266244331e+40       4.666797703621e+40       1.259278054663e+11      -1.259278054663e+11      -6.808490223247e+01       2.895924614557e-14       1.447962307272e-13       5.363773963183e-16       1.999999999963e+00 
       9.936770209352e+12       7.655002424875e-24       4.664434527513e-08       2.130347969791e+20       1.416504186386e+04       1.425517704991e-09       1.407547660070e+17       2.692985857981e-08       2.682625564324e+40       2.405183729669e+30       4.982211828229e+27       3.492912981895e-08       1.855756907826e+40       4.538382472392e+40       1.259278054663e+11      -1.259278054663e+11      -6.805699977752e+01       2.936609459466e-14       1.468304729727e-13       5.439129623590e-16       1.999999999963e+00 
       9.867696335007e+12       7.762547553941e-24       4.696994437836e-08       2.100833361890e+20       1.416504186386e+04       1.435496328926e-09       1.397763316852e+17       2.711836758987e-08       2.608808355174e+40       2.355373831363e+30       4.879033238820e+27       3.492912981895e-08       1.804692459020e+40       4.413500814430e+40       1.259278054663e+11      -1.259278054663e+11      -6.802909732257e+01       2.977865885762e-14       1.488932942874e-13       5.515543955670e-16       1.999999999963e+00 
       9.799102616690e+12       7.871603584525e-24       4.729918146040e-08       2.071727659995e+20       1.416504186386e+04       1.445544803228e-09       1.388046987937e+17       2.730819616299e-08       2.537022357699e+40       2.306595465884e+30       4.777991415505e+27       3.492912981895e-08       1.755033139258e+40       4.292055497189e+40       1.259278054663e+11      -1.259278054663e+11      -6.800119486763e+01       3.019701923590e-14       1.509850961788e-13       5.593031832702e-16       1.999999999962e+00 
       9.730985716674e+12       7.982191743283e-24       4.763023753185e-08       2.043025198975e+20       1.416504186386e+04       1.455663616851e-09       1.378398200533e+17       2.749935353612e-08       2.467211679501e+40       2.258827270811e+30       4.679042107153e+27       3.492912981895e-08       1.706740283920e+40       4.173951963647e+40       1.259278054663e+11      -1.259278054663e+11      -6.797329241268e+01       3.062125715915e-14       1.531062857950e-13       5.671608336918e-16       1.999999999962e+00 
       9.663342320431e+12       8.094333555083e-24       4.796311259270e-08       2.014720392186e+20       1.416504186386e+04       1.465853262169e-09       1.368816485137e+17       2.769184901087e-08       2.399321966160e+40       2.212048326125e+30       4.582141979048e+27       3.492912981895e-08       1.659776292307e+40       4.059098258689e+40       1.259278054663e+11      -1.259278054663e+11      -6.794538995774e+01       3.105145520097e-14       1.552572760041e-13       5.751288762442e-16       1.999999999962e+00 
