# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  648       2.457732003362e-10       4.390396556104e-12      -1.732075160676e-12       1.066779525462e-14       3.055420606434e-14       4.086474252756e-15      -6.472722728471e-16 
  649       2.451563850844e-10       4.418834179465e-12      -1.928031750137e-12       1.067356163727e-14       3.038252940931e-14       4.119562712740e-15      -6.492436478028e-16 
  650       2.445613833014e-10       4.446709668199e-12      -2.126101540745e-12       1.067931770099e-14       3.021207612223e-14       4.152303463283e-15      -6.511358670842e-16 
  651       2.439885585708e-10       4.474008908577e-12      -2.326199143547e-12       1.068506806654e-14       3.004283275456e-14       4.184678133984e-15      -6.529505853656e-16 
  652       2.434382767072e-10       4.500717668231e-12      -2.528238007815e-12       1.069081740717e-14       2.987478550779e-14       4.216668167085e-15      -6.546894846426e-16 
  653       2.429109057614e-10       4.526821595777e-12      -2.732130416486e-12       1.069657044880e-14       2.970792023185e-14       4.248254816808e-15      -6.563542743453e-16 
  654       2.424068160258e-10       4.552306220431e-12      -2.937787481610e-12       1.070233197022e-14       2.954222242338e-14       4.279419148687e-15      -6.579466914518e-16 
  655       2.419263800398e-10       4.577156951630e-12      -3.145119139790e-12       1.070810680327e-14       2.937767722419e-14       4.310142038903e-15      -6.594685006022e-16 
  656       2.414699725952e-10       4.601359078648e-12      -3.354034147628e-12       1.071389983302e-14       2.921426941956e-14       4.340404173625e-15      -6.609214942124e-16 
  657       2.410379707417e-10       4.624897770215e-12      -3.564440077173e-12       1.071971599798e-14       2.905198343662e-14       4.370186048337e-15      -6.623074925874e-16 
  658       2.406307537920e-10       4.647758074138e-12      -3.776243311356e-12       1.072556029030e-14       2.889080334273e-14       4.399467967180e-15      -6.636283440351e-16 
  659       2.402487033273e-10       4.669924916914e-12      -3.989349039445e-12       1.073143775591e-14       2.873071284380e-14       4.428230042285e-15      -6.648859249802e-16 
  660       2.398922032031e-10       4.691383103354e-12      -4.203661252482e-12       1.073735349477e-14       2.857169528270e-14       4.456452193106e-15      -6.660821400776e-16 
  661       2.395615640797e-10       4.712119481358e-12      -4.419086221955e-12       1.074331219087e-14       2.841373597926e-14       4.484118649493e-15      -6.672184670367e-16 
  662       2.392567951786e-10       4.732129489417e-12      -4.635543029237e-12       1.074931669065e-14       2.825682931028e-14       4.511231571248e-15      -6.682945798457e-16 
  663       2.389778275042e-10       4.751410752741e-12      -4.852953259330e-12       1.075536939363e-14       2.810097178242e-14       4.537797727586e-15      -6.693096954116e-16 
  664       2.387245888464e-10       4.769960931384e-12      -5.071237535068e-12       1.076147271978e-14       2.794615970366e-14       4.563824021170e-15      -6.702630260897e-16 
  665       2.384970037658e-10       4.787777720458e-12      -5.290315513517e-12       1.076762910955e-14       2.779238918233e-14       4.589317488673e-15      -6.711537796726e-16 
  666       2.382949935779e-10       4.804858850344e-12      -5.510105882375e-12       1.077384102397e-14       2.763965612610e-14       4.614285301355e-15      -6.719811593790e-16 
  667       2.381184763383e-10       4.821202086905e-12      -5.730526356368e-12       1.078011094468e-14       2.748795624100e-14       4.638734765630e-15      -6.727443638424e-16 
  668       2.379673668270e-10       4.836805231697e-12      -5.951493673656e-12       1.078644137400e-14       2.733728503039e-14       4.662673323639e-15      -6.734425871000e-16 
  669       2.378415765334e-10       4.851666122184e-12      -6.172923592226e-12       1.079283483499e-14       2.718763779400e-14       4.686108553815e-15      -6.740750185813e-16 
  670       2.377410136406e-10       4.865782631945e-12      -6.394730886292e-12       1.079929387153e-14       2.703900962693e-14       4.709048171461e-15      -6.746408430975e-16 
  671       2.376655830106e-10       4.879152670892e-12      -6.616829342701e-12       1.080582104836e-14       2.689139541863e-14       4.731500029313e-15      -6.751392408298e-16 
  672       2.376151861685e-10       4.891774185480e-12      -6.839131757323e-12       1.081241895113e-14       2.674478985193e-14       4.753472118115e-15      -6.755693873182e-16 
  673       2.375897212874e-10       4.903645158919e-12      -7.061549931458e-12       1.081909018649e-14       2.659918740205e-14       4.774972567188e-15      -6.759304534509e-16 
  674       2.375890831731e-10       4.914763611384e-12      -7.283994668231e-12       1.082583738214e-14       2.645458233558e-14       4.796009644999e-15      -6.762216054524e-16 
  675       2.376131632490e-10       4.925127600232e-12      -7.506375768994e-12       1.083266318686e-14       2.631096870948e-14       4.816591759734e-15      -6.764420048728e-16 
  676       2.376618495402e-10       4.934735220211e-12      -7.728602029724e-12       1.083957027064e-14       2.616834037013e-14       4.836727459866e-15      -6.765908085765e-16 
  677       2.377350266589e-10       4.943584603673e-12      -7.950581237421e-12       1.084656132467e-14       2.602669095229e-14       4.856425434727e-15      -6.766671687310e-16 
  678       2.378325757884e-10       4.951673920787e-12      -8.172220166512e-12       1.085363906143e-14       2.588601387813e-14       4.875694515076e-15      -6.766702327959e-16 
  679       2.379543746685e-10       4.959001379748e-12      -8.393424575245e-12       1.086080621476e-14       2.574630235622e-14       4.894543673671e-15      -6.765991435112e-16 
  680       2.381002975795e-10       4.965565226995e-12      -8.614099202093e-12       1.086806553991e-14       2.560754938055e-14       4.912982025842e-15      -6.764530388869e-16 
  681       2.382702153274e-10       4.971363747417e-12      -8.834147762148e-12       1.087541981361e-14       2.546974772949e-14       4.931018830055e-15      -6.762310521912e-16 
  682       2.384639952284e-10       4.976395264572e-12      -9.053472943529e-12       1.088287183409e-14       2.533288996489e-14       4.948663488487e-15      -6.759323119395e-16 
  683       2.386815010936e-10       4.980658140890e-12      -9.271976403771e-12       1.089042442122e-14       2.519696843097e-14       4.965925547597e-15      -6.755559418836e-16 
  684       2.389225932135e-10       4.984150777897e-12      -9.489558766232e-12       1.089808041649e-14       2.506197525341e-14       4.982814698691e-15      -6.751010609998e-16 
  685       2.391871283430e-10       4.986871616416e-12      -9.706119616490e-12       1.090584268311e-14       2.492790233831e-14       4.999340778499e-15      -6.745667834784e-16 
  686       2.394749596862e-10       4.988819136786e-12      -9.921557498741e-12       1.091371410608e-14       2.479474137123e-14       5.015513769741e-15      -6.739522187121e-16 
  687       2.397859368804e-10       4.989991859072e-12      -1.013576991220e-11       1.092169759223e-14       2.466248381615e-14       5.031343801697e-15      -6.732564712850e-16 
  688       2.401199059816e-10       4.990388343280e-12      -1.034865330751e-11       1.092979607027e-14       2.453112091451e-14       5.046841150782e-15      -6.724786409617e-16 
  689       2.404767094486e-10       4.990007189563e-12      -1.056010308311e-11       1.093801249090e-14       2.440064368421e-14       5.062016241110e-15      -6.716178226753e-16 
  690       2.408561861280e-10       4.988847038439e-12      -1.077001358167e-11       1.094634982680e-14       2.427104291859e-14       5.076879645069e-15      -6.706731065172e-16 
  691       2.412581712390e-10       4.986906571003e-12      -1.097827808648e-11       1.095481107277e-14       2.414230918548e-14       5.091442083890e-15      -6.696435777253e-16 
  692       2.416824963576e-10       4.984184509135e-12      -1.118478881784e-11       1.096339924573e-14       2.401443282614e-14       5.105714428216e-15      -6.685283166730e-16 
  693       2.421289894018e-10       4.980679615716e-12      -1.138943692947e-11       1.097211738479e-14       2.388740395435e-14       5.119707698676e-15      -6.673263988582e-16 
  694       2.425974746159e-10       4.976390694839e-12      -1.159211250489e-11       1.098096855133e-14       2.376121245534e-14       5.133433066449e-15      -6.660368948917e-16 
  695       2.430877725556e-10       4.971316592022e-12      -1.179270455385e-11       1.098995582907e-14       2.363584798482e-14       5.146901853841e-15      -6.646588704866e-16 
  696       2.435997000722e-10       4.965456194419e-12      -1.199110100871e-11       1.099908232409e-14       2.351129996799e-14       5.160125534852e-15      -6.631913864465e-16 
  697       2.441330702977e-10       4.958808431032e-12      -1.218718872084e-11       1.100835116493e-14       2.338755759856e-14       5.173115735746e-15      -6.616334986548e-16 
  698       2.446876926294e-10       4.951372272925e-12      -1.238085345702e-11       1.101776550262e-14       2.326460983771e-14       5.185884235622e-15      -6.599842580635e-16 
  699       2.452633727144e-10       4.943146733436e-12      -1.257197989585e-11       1.102732851077e-14       2.314244541315e-14       5.198442966985e-15      -6.582427106816e-16 
  700       2.458598847941e-10       4.934132379621e-12      -1.276046295349e-11       1.103704281446e-14       2.302105435535e-14       5.210801373376e-15      -6.564083062898e-16 
  701       2.464768881360e-10       4.924335900716e-12      -1.294624202712e-11       1.104690876389e-14       2.290043264352e-14       5.222958420705e-15      -6.544821339471e-16 
  702       2.471140088309e-10       4.913765635259e-12      -1.312926745768e-11       1.105692612488e-14       2.278057765448e-14       5.234910420641e-15      -6.524657121979e-16 
  703       2.477708672532e-10       4.902430069053e-12      -1.330948926424e-11       1.106709464672e-14       2.266148663350e-14       5.246653658404e-15      -6.503605827660e-16 
  704       2.484470780395e-10       4.890337835754e-12      -1.348685714322e-11       1.107741406207e-14       2.254315669369e-14       5.258184392689e-15      -6.481683106433e-16 
  705       2.491422500659e-10       4.877497717445e-12      -1.366132046754e-11       1.108788408686e-14       2.242558481538e-14       5.269498855593e-15      -6.458904841789e-16 
  706       2.498559864263e-10       4.863918645225e-12      -1.383282828577e-11       1.109850442026e-14       2.230876784550e-14       5.280593252534e-15      -6.435287151675e-16 
  707       2.505878844100e-10       4.849609699783e-12      -1.400132932133e-11       1.110927474455e-14       2.219270249697e-14       5.291463762179e-15      -6.410846389382e-16 
  708       2.513375354800e-10       4.834580111989e-12      -1.416677197166e-11       1.112019472509e-14       2.207738534808e-14       5.302106536366e-15      -6.385599144437e-16 
  709       2.521045252508e-10       4.818839263468e-12      -1.432910430737e-11       1.113126401019e-14       2.196281284185e-14       5.312517700030e-15      -6.359562243486e-16 
  710       2.528884334663e-10       4.802396687187e-12      -1.448827407140e-11       1.114248223108e-14       2.184898128543e-14       5.322693351123e-15      -6.332752751184e-16 
  711       2.536888339775e-10       4.785262068031e-12      -1.464422867823e-11       1.115384900178e-14       2.173588684949e-14       5.332629560545e-15      -6.305187971083e-16 
